MYBI_STOPID,MYBI_NAME,STOP_ID,STOP_X,STOP_Y,STOP_X2,STOP_Y2
3101589,무궁화아파트,196022312,228284.48363,214605.20208,129.3114667,35.42783333
3101592,㈜티시티,196015886,231141.0814,212697.06842,129.34285,35.41055
3101593,에쓰오일건설정문,196015832,231426.99535,217078.75973,129.3461667,35.45003333
3101594,온산하수종말처리장,196015884,231931.1154,212753.468,129.35155,35.41103333
3101595,귀지마을앞,196015916,224223.40796,214147.67663,129.2667333,35.42381667
3101596,귀지마을회관,196015914,224107.45759,214491.3082,129.2654667,35.42691667
3101597,신기마을앞,196015912,223022.13222,215124.56931,129.2535333,35.43265
3101598,교동입구보건소앞,196015910,222340.00564,215559.24663,129.2460333,35.43658333
3101599,중광마을입구,196015906,221057.36793,215913.03291,129.2319167,35.4398
3101600,내광종점,196015902,219000.41613,214662.11093,129.2092333,35.42856667
3101601,중광마을입구,196015905,221054.39605,215887.13807,129.2318833,35.43956667
3101602,교동입구보건소앞,196015909,222341.60949,215524.11732,129.24605,35.43626667
3101603,신기마을앞,196015911,223028.29333,215083.90322,129.2536,35.43228333
3101604,귀지마을회관,196015913,224089.32996,214478.31504,129.2652667,35.4268
3101605,귀지마을앞,196015915,224193.18407,214130.9527,129.2664,35.42366667
3101606,대리,196020413,222573.36169,229833.65434,129.249,35.56523333
3101607,대리,196020414,222596.02575,229833.71165,129.24925,35.56523333
3101608,미래정보고등학교,196030106,210686.84101,228542.97895,129.1178667,35.5538
3101609,교동주공아파트,196015432,210330.93107,229223.05957,129.11395,35.55993333
3101610,계룡리슈빌아파트,196015434,210374.45161,229478.29756,129.1144333,35.56223333
3101611,언양보람병원,196030104,211007.909,229197.98,129.1214167,35.5597
3101612,언양병원앞,196015421,211322.22698,229176.18266,129.1248833,35.5595
3101613,언양터미널,196030348,211536.32263,229544.44499,129.12725,35.56281667
3101615,언양소방서,196015612,211334.39369173,229967.44573115,129.12496738,35.56664194
3101616,언양읍주민센터,196015610,211351.11174,230232.10537,129.1252167,35.56901667
3101617,금성종합상사,196015601,210932.39361,230399.85828,129.1206,35.57053333
3101618,동부주공아파트,196015603,211083.32629,230523.94038,129.1222667,35.57165
3101619,언양중학교,196015605,211595.56177,230470.96483,129.1279167,35.57116667
3101620,언양중학교,196020301,211559.4744,230337.77643,129.1275167,35.56996667
3101622,언양읍주민센터,196015609,211334.45099,230259.82203,129.1250333,35.56926667
3101623,언양소방서,196015611,211315.7525123,229947.51895313,129.12476148,35.56646255
3101624,농협중앙회앞,196020618,211260.99628,229806.67737,129.1242167,35.56518333
3101625,언양초등학교앞,196020616,211097.83138,229793.52955,129.1224167,35.56506667
3101626,언양전화국,196020610,210781.85416,229946.62461,129.1189333,35.56645
3101628,언양성당입구,196020606,210393.24739,230208.74882,129.11465,35.56881667
3101629,삼성아파트앞,196020101,210165.26349,230067.94777,129.1121333,35.56755
3101630,혜원어린이집,196020105,210001.2279,229952.6613,129.11032,35.56651
3101631,경동청구,196030238,209822.05437,230285.76811,129.10835,35.56951667
3101632,청구골든아파트,196030232,209735.62319,230572.29717,129.1074,35.5721
3101633,능산,196030230,209430.00199,230984.33853,129.1040333,35.57581667
3101634,면허시험장,196030228,209097.39567,231229.93479,129.1003667,35.57803333
3101635,면허시험장,196030227,209135.20049,231187.44242,129.1007833,35.57765
3101636,능산,196030229,209419.44265,230975.0807,129.1039167,35.57573333
3101637,청구골든아파트,196030231,209720.51413,230570.43115,129.1072333,35.57208333
3101638,경동청구,196030237,209835.73149,230213.66486,129.1085,35.56886667
3101639,언양성당입구,196020605,210385.71329,230193.94582,129.1145667,35.56868333
3101640,혜원어린이집,196020106,209975.516,229937.2342,129.11004,35.56637
3101641,삼성아파트앞,196020102,210177.38195,230045.77133,129.1122667,35.56735
3101644,언양초등학교앞,196020615,211084.24902,229780.568,129.1222667,35.56495
3101646,언양중학교,196020302,211580.64959,230317.46205,129.12775,35.56978333
3101647,언양중학교,196015606,211606.13149,230470.97856,129.1280333,35.57116667
3101648,시장입구,196020619,211395.53963,229749.52398,129.1257,35.56466667
3101649,언양터미널,196030347,211515.15287,229559.2108,129.1270167,35.56295
3101650,언양병원,196015424,211400.68381,229270.59092,129.12575,35.56035
3101651,언양보람병원,196030103,210982.23123,229185.00372,129.1211333,35.55958333
3101652,미래정보고등학교,196030105,210662.65299,228548.4976,129.1176,35.55385
3101653,교동주공아파트,196015431,210317.32323,229230.44095,129.1138,35.56
3101654,계룡리슈빌아파트,196077101,210359.3499,229476.43159,129.1142667,35.56221667
3101655,봉계,196015201,218031.32116,246309.09646,129.1992667,35.71381667
3101656,봉계,196015202,218044.88692,246312.82212,129.1994167,35.71385
3101657,개당,196015203,218489.73921,245612.87502,129.2043167,35.70753333
3101658,개당,196015204,218498.79262,245611.04537,129.2044167,35.70751667
3101659,두동농공단지,196015205,218697.12282,245254.55726,129.2066,35.7043
3101660,두동농공단지,196015206,218701.63222,245261.96407,129.20665,35.70436667
3101661,봉월초등학교,196015208,218806.39906,244934.87022,129.2078,35.70141667
3101662,봉월초등학교,196015207,218792.81195,244940.38919,129.20765,35.70146667
3101663,하월평,196015209,218912.66136,244618.87632,129.2089667,35.69856667
3101664,하월평,196015210,218926.2451,244615.20603,129.2091167,35.69853333
3101665,월평회관,196015211,219195.50645,244260.73026,129.2120833,35.69533333
3101666,월평회관,196015212,219210.58637,244264.46206,129.21225,35.69536667
3101667,상월평입구,196015215,220084.14914,243532.24626,129.2218833,35.68875
3101668,하월평입구,196015213,219366.37078,244078.02663,129.2139667,35.69368333
3101669,상월평,196015217,220336.16994,243499.53297,129.2246667,35.68845
3101670,유지터,196015219,220570.36248,243344.73604,129.22725,35.68705
3101671,못안,196015221,220465.62252,242967.25056,129.2260833,35.68365
3101672,당산,196015223,220170.99476,241159.87934,129.2227833,35.66736667
3101673,당산중리,196015225,218629.95779,241317.40166,129.2057667,35.66881667
3101674,주원마을,196015227,218087.79312,240789.25368,129.1997667,35.66406667
3101675,두동대밀,196015229,218191.7834,240116.34793,129.2009,35.658
3101676,두동면자치센터,196020711,218221.24471,239733.61922,129.2012167,35.65455
3101677,홍골,196020713,218625.05993,239331.32509,129.2056667,35.65091667
3101678,아래하리,196020715,219092.69478,238747.96161,129.2108167,35.64565
3101679,하리,196020717,219250.20369,238502.35413,129.21255,35.64343333
3101680,장성,196020719,219398.61988,238277.07182,129.2141833,35.6414
3101681,상리,196020721,219586.40345,238003.79807,129.21625,35.63893333
3101682,은편중리,196020723,219700.26607,237711.87308,129.2175,35.6363
3101683,은편삼거리,196020725,219824.68608,237429.21883,129.2188667,35.63375
3101684,신기,196020727,219891.91693,237066.92183,129.2196,35.63048333
3101685,지지,196020729,220502.00285,235685.0926,129.2263,35.61801667
3101686,중리회관,196020731,221140.7176,233772.65062,129.2333,35.60076667
3101687,범서중리,196020733,221156.65232,233423.18799,129.2334667,35.59761667
3101688,망성,196020735,220929.25833,232492.49996,129.2309333,35.58923333
3101689,망성교,196020737,220925.4901,232167.03147,129.2308833,35.5863
3101690,망성교,196020738,220942.12946,232159.67331,129.2310667,35.58623333
3101691,범서중리,196020734,221170.2365,233426.91826,129.2336167,35.59765
3101692,중리회관,196020732,221148.35363,233735.6838,129.2333833,35.60043333
3101693,지지,196020730,220536.76266,235670.37818,129.2266833,35.61788333
3101694,신기,196020728,219905.50433,237066.95218,129.21975,35.63048333
3101695,은편삼거리,196020726,219832.1325,237473.61662,129.21895,35.63415
3101696,은편중리,196020724,219718.40176,237702.66749,129.2177,35.63621667
3101697,상리,196020722,219598.46464,238009.37226,129.2163833,35.63898333
3101698,장성,196020720,219404.63674,238288.18024,129.21425,35.6415
3101699,하리,196020718,219268.31329,238504.24289,129.21275,35.64345
3101700,아래하리,196020716,219086.57874,238783.08404,129.21075,35.64596667
3101701,홍골,196020714,218632.57645,239344.28463,129.20575,35.65103333
3101702,두동면자치센터,196020712,218233.29302,239744.73922,129.20135,35.65465
3101703,두동대밀,196015230,218214.3456,240153.37816,129.20115,35.65833333
3101704,주원마을,196015228,218098.33559,240796.67127,129.1998833,35.66413333
3101705,당산중리,196015226,218631.49173,241302.61032,129.2057833,35.66868333
3101706,당산,196015224,220181.58187,241150.65647,129.2229,35.66728333
3101707,못안,196015222,220477.70676,242963.58029,129.2262167,35.68361667
3101708,유지터,196015220,220577.87273,243357.69844,129.2273333,35.68716667
3101709,상월평,196015218,220340.66618,243512.48827,129.2247167,35.68856667
3101710,상월평입구,196015216,220076.56314,243552.57034,129.2218,35.68893333
3101711,하월평입구,196015214,219407.1372,244061.47243,129.2144167,35.69353333
3101712,녹동,196021302,226021.33654,239152.00333,129.2873333,35.64913333
3101713,천룡사,196021304,225976.91353,238857.84582,129.2868333,35.64648333
3101714,천룡사,196021303,225966.31053,238872.60947,129.2867167,35.64661667
3101715,대신회관,196021306,226077.86698,238403.23023,129.2879333,35.64238333
3101716,대신회관,196021305,226064.24368,238416.13532,129.2877833,35.6425
3101717,큰마을,196021308,226071.91409,237859.53945,129.28785,35.63748333
3101718,큰마을,196021307,226059.8621,237852.108,129.2877167,35.63741667
3101719,성산주유소,196021310,226050.20598,237539.55988,129.2876,35.6346
3101720,성산주유소,196021309,226038.14273,237535.82653,129.2874667,35.63456667
3101721,왕걸,196021312,226112.07417,237034.90212,129.2882667,35.63005
3101722,왕걸,196021311,226101.4435,237055.21208,129.28815,35.63023333
3101723,먹골,196021314,225950.45687,236542.53638,129.2864667,35.62561667
3101724,먹골,196021313,225941.32268,236568.39855,129.2863667,35.62585
3101725,구룡,196021316,225878.36895,235889.55012,129.28565,35.61973333
3101726,구룡,196021315,225878.31526,235908.04256,129.28565,35.6199
3101727,구룡회관,196021318,225356.85108,235037.41045,129.2798667,35.61206667
3101728,구룡회관,196021317,225344.70674,235057.71695,129.2797333,35.61225
3101729,척과삼거리,196021320,225345.75814,234687.87656,129.2797333,35.60891667
3101730,척과삼거리,196021319,225332.13029,234700.78162,129.2795833,35.60903333
3101731,새각단,196021322,225379.67328,234445.72475,129.2801,35.60673333
3101732,새각단,196021321,225366.01346,234469.72608,129.27995,35.60695
3101733,연동,196021324,225418.25257,234157.35674,129.2805167,35.60413333
3101734,연동,196021323,225406.1754,234153.62426,129.2803833,35.6041
3101735,신척과,196021326,224951.79742,233543.94988,129.27535,35.59861667
3101736,신척과,196021325,224950.2065,233571.68365,129.2753333,35.59886667
3101737,범동골,196021328,224881.48636,233303.35529,129.2745667,35.59645
3101738,범동골,196021327,224866.40044,233295.916,129.2744,35.59638333
3101739,반용회관,196015252,224342.35107,236044.25615,129.2687,35.62116667
3101740,반용회관,196015251,224331.79398,236038.67966,129.2685833,35.62111667
3101741,홍상골,196015254,224541.0344,235721.18715,129.2708833,35.61825
3101742,홍상골,196015253,224531.99002,235715.61459,129.2707833,35.6182
3101743,척과초등학교,196015256,224889.4219,235330.11899,129.2747167,35.61471667
3101744,척과초등학교,196015255,224880.37733,235324.54608,129.2746167,35.61466667
3101745,농협척과지점,196015258,225033.33193,235165.94071,129.2763,35.61323333
3101746,농협척과지점,196015257,225025.81072,235156.67387,129.2762167,35.61315
3101747,중촌회관,196015502,222547.70875,231017.07906,129.24875,35.5759
3101749,울산축협앞,196030242,211314.18756,229560.8035,129.1248,35.56296667
3101750,울산축협앞,196030241,211308.16639,229540.45409,129.1247333,35.56278333
3101751,상차리,196015102,210726.81805,238014.61049,129.1184333,35.63916667
3101752,중차리,196015104,211092.49784,237722.88262,129.1224667,35.63653333
3101753,중차리,196015103,211089.47952,237717.33124,129.1224333,35.63648333
3101754,하차리,196015105,211503.72065,237246.30844,129.127,35.63223333
3101755,중리,196015109,212358.02143,236287.71404,129.1364167,35.62358333
3101756,송정,196015113,213455.37009,235490.44651,129.1485167,35.61638333
3101757,신흥마을,196030346,211859.38966,230892.92667,129.1308333,35.57496667
3101758,고동골,196030344,212021.57951,231614.32835,129.1326333,35.58146667
3101759,신화(태기)입구,196030342,212111.16067,232392.95931,129.1336333,35.58848333
3101760,정거리,196030340,212191.90374,232995.90784,129.1345333,35.59391667
3101761,고속도휴게소,196030338,212297.22913,233290.07475,129.1357,35.59656667
3101762,다개입구,196030336,212493.8235,233633.6484,129.13787,35.59966
3101763,개말,196015122,212284.16625,234003.847,129.1355667,35.603
3101764,평리,196015120,211565.92847,234679.69373,129.12765,35.6091
3101765,다개,196015118,211142.55607,235110.01806,129.1229833,35.61298333
3101766,갈전,196015116,211306.52922,235602.11311,129.1248,35.61741667
3101767,하차리,196015106,211511.25884,237251.8658,129.1270833,35.63228333
3101768,반구대입구,196030325,213329.00234,235175.89232,129.1471167,35.61355
3101769,진현,196030327,213234.38122,234831.79957,129.1460667,35.61045
3101770,옥동,196030329,213094.44027,234493.18896,129.1445167,35.6074
3101771,고아,196030331,212835.11328,234200.63852,129.14165,35.60476667
3101772,반곡초등학교,196030333,212700.98048,234009.97849,129.1401667,35.60305
3101773,다개입구,196030336,212494.56076,233662.03781,129.1378833,35.59991667
3101774,고속도휴게소,196030337,212292.68026,233303.01212,129.13565,35.59668333
3101775,정거리,196030339,212179.8034,233010.68452,129.1344,35.59405
3101776,신화(태기)입구,196030341,212094.57329,232374.4456,129.13345,35.58831667
3101777,고동골,196030343,212008.00126,231601.36535,129.1324833,35.58135
3101778,신흥마을,196030345,211853.32323,230915.1089,129.1307667,35.57516667
3101780,반곡초등학교,196030334,212713.08034,233995.2025,129.1403,35.60291667
3101781,고하입구,196030332,212838.17324,234171.05535,129.1416833,35.6045
3101782,옥동,196030330,213105.01338,234487.65689,129.1446333,35.60735
3101783,진현,196030328,213247.98298,234824.42259,129.1462167,35.61038333
3101784,반구대입구,196030326,213344.09103,235179.61293,129.1472833,35.61358333
3101785,구량천전,196030324,213548.8955,235549.76347,129.14955,35.61691667
3101786,중리,196015108,212365.56247,236291.42365,129.1365,35.62361667
3101787,송정,0,213458.37306,235499.6978,129.14855,35.61646667
3101788,방말,196030322,214307.43501,237096.8861,129.15795,35.63085
3101789,대정,196030320,214356.59356,237507.48992,129.1585,35.63455
3101790,서하,196030318,214327.17875,237960.49906,129.1581833,35.63863333
3101791,인보,196030316,214536.24635,238428.68914,129.1605,35.64285
3101792,두동입구,196015294,215050.69603,239489.14445,129.1662,35.6524
3101793,고속지하도,196020701,215284.5261,239552.41664,129.1687833,35.65296667
3101797,고속지하도,196020702,215290.5345,239570.9184,129.16885,35.65313333
3101798,두동입구,196015291,215035.57506,239503.91227,129.1660333,35.65253333
3101799,인보,196030315,214413.89195,238482.11708,129.15915,35.64333333
3101800,서하,196030317,214309.05517,237966.01756,129.1579833,35.63868333
3101801,대정,196030319,214341.50315,237501.91798,129.1583333,35.6345
3101802,방말,196030321,214293.84472,237098.71386,129.1578,35.63086667
3101803,구량천전,196030323,213532.27488,235558.98388,129.1493667,35.617
3101805,당지,196015233,220184.04118,239399.44569,129.2228833,35.6515
3101806,화전교회,196015235,220539.70808,239633.26145,129.2268167,35.6536
3101807,박재상유적지,196015237,220849.02571,239667.26661,129.2302333,35.6539
3101808,옷밭마을,196015239,221200.45399,239767.95486,129.2341167,35.6548
3101811,언양전화국,196020613,210800.03653,229904.11565,129.1191333,35.56606667
3101812,남천교,196030240,211111.63688,229627.11991,129.1225667,35.56356667
3101813,천전입구,196020602,209791.70851,230405.9316,129.1080167,35.5706
